Id,District Name,Weekday,Month,Day,Hour,Part of the day,Mild injuries,Serious injuries,Victims,Vehicles involved
2017S004863    ,Gràcia,Friday,June,2,14,Afternoon,2,0,2,2
2017S005293    ,Gràcia,Friday,June,16,18,Afternoon,1,0,1,2
2017S010369    ,Gràcia,Friday,December,15,14,Afternoon,1,0,1,2
2017S009326    ,Gràcia,Friday,November,10,18,Afternoon,1,0,1,2
2017S008343    ,Gràcia,Tuesday,October,10,8,Morning,1,0,1,2
2017S003271    ,Gràcia,Sunday,April,9,19,Afternoon,2,0,2,1
2017S010328    ,Gràcia,Thursday,December,14,9,Morning,1,0,1,2
2017S009386    ,Gràcia,Sunday,November,12,20,Afternoon,2,0,2,2
2017S010222    ,Gràcia,Saturday,December,9,22,Night,1,0,1,2
2017S006136    ,Gràcia,Friday,July,14,8,Morning,1,0,1,2
2017S005443    ,Horta-Guinardó,Wednesday,June,21,14,Afternoon,1,0,1,1
2017S000664    ,Horta-Guinardó,Wednesday,January,25,14,Afternoon,4,0,4,2
2017S001547    ,Horta-Guinardó,Friday,February,24,18,Afternoon,1,0,1,2
2017S006165    ,Horta-Guinardó,Saturday,July,15,1,Night,0,0,0,1
2017S004366    ,Horta-Guinardó,Wednesday,May,17,8,Morning,1,0,1,2
2017S007633    ,Horta-Guinardó,Friday,September,15,8,Morning,1,0,1,2
2017S007314    ,Horta-Guinardó,Friday,September,1,13,Morning,3,0,3,2
2017S005197    ,Horta-Guinardó,Tuesday,June,13,18,Afternoon,1,0,1,2
2017S010412    ,Horta-Guinardó,Saturday,December,16,21,Afternoon,3,0,3,2
2017S009856    ,Horta-Guinardó,Monday,November,27,9,Morning,1,0,1,2
2017S003987    ,Horta-Guinardó,Friday,May,5,14,Afternoon,1,0,1,2
2017S002366    ,Horta-Guinardó,Friday,March,24,14,Afternoon,1,0,1,3
2017S002156    ,Horta-Guinardó,Friday,March,17,14,Afternoon,2,0,2,3
2017S000172    ,Horta-Guinardó,Sunday,January,8,16,Afternoon,1,0,1,2
2017S004953    ,Horta-Guinardó,Tuesday,June,6,15,Afternoon,1,0,1,2
2017S001469    ,Horta-Guinardó,Wednesday,February,22,12,Morning,2,0,2,1
2017S009109    ,Horta-Guinardó,Saturday,November,4,11,Morning,2,0,2,2
2017S004833    ,Horta-Guinardó,Friday,June,2,3,Night,1,0,1,2
2017S002344    ,Horta-Guinardó,Thursday,March,23,19,Afternoon,1,0,1,2
2017S002282    ,Horta-Guinardó,Wednesday,March,22,8,Morning,1,0,1,2
2017S004350    ,Horta-Guinardó,Tuesday,May,16,14,Afternoon,1,0,1,2
2017S010134    ,Horta-Guinardó,Tuesday,December,5,7,Morning,2,0,2,2
2017S009277    ,Horta-Guinardó,Thursday,November,9,20,Afternoon,1,0,1,1
2017S009914    ,Horta-Guinardó,Tuesday,November,28,14,Afternoon,1,0,1,2
2017S008710    ,Horta-Guinardó,Saturday,October,21,15,Afternoon,1,0,1,2
2017S004907    ,Horta-Guinardó,Sunday,June,4,11,Morning,2,0,2,2
2017S003775    ,Horta-Guinardó,Friday,April,28,7,Morning,1,0,1,2
2017S004287    ,Horta-Guinardó,Sunday,May,14,18,Afternoon,1,0,1,2
2017S010461    ,Horta-Guinardó,Monday,December,18,11,Morning,0,0,0,2
2017S001085    ,Horta-Guinardó,Thursday,February,9,19,Afternoon,1,0,1,4
2017S009089    ,Horta-Guinardó,Friday,November,3,14,Afternoon,1,0,1,3
2017S000821    ,Horta-Guinardó,Tuesday,January,31,8,Morning,2,0,2,1
2017S007048    ,Horta-Guinardó,Thursday,August,17,21,Afternoon,1,0,1,2
2017S009933    ,Horta-Guinardó,Wednesday,November,29,5,Night,0,0,0,2
2017S009840    ,Horta-Guinardó,Saturday,November,25,13,Morning,2,0,2,3
2017S009552    ,Horta-Guinardó,Friday,November,17,13,Morning,3,0,3,4
2017S005339    ,Horta-Guinardó,Sunday,June,18,18,Afternoon,1,0,1,2
2017S006523    ,Horta-Guinardó,Wednesday,July,26,15,Afternoon,3,0,3,2
2017S008049    ,Horta-Guinardó,Friday,September,29,16,Afternoon,2,0,2,2
2017S010560    ,Horta-Guinardó,Thursday,December,21,13,Morning,1,0,1,1
2017S008173    ,Horta-Guinardó,Wednesday,October,4,9,Morning,1,0,1,2
2017S003144    ,Horta-Guinardó,Wednesday,April,5,11,Morning,1,0,1,2
2017S007032    ,Horta-Guinardó,Thursday,August,17,8,Morning,1,0,1,2
2017S007249    ,Horta-Guinardó,Wednesday,August,30,9,Morning,2,0,2,2
2017S009215    ,Horta-Guinardó,Tuesday,November,7,19,Afternoon,1,0,1,2
2017S006172    ,Horta-Guinardó,Saturday,July,15,12,Morning,2,0,2,1
2017S007507    ,Horta-Guinardó,Saturday,September,9,13,Morning,1,0,1,2
2017S008541    ,Horta-Guinardó,Tuesday,October,17,13,Morning,1,0,1,1
2017S003480    ,Horta-Guinardó,Wednesday,April,19,7,Morning,0,0,0,1
2017S006585    ,Horta-Guinardó,Friday,July,28,18,Afternoon,0,1,1,1
2017S004517    ,Horta-Guinardó,Monday,May,22,10,Morning,1,0,1,2
2017S003763    ,Horta-Guinardó,Thursday,April,27,17,Afternoon,2,0,2,1
2017S004558    ,Horta-Guinardó,Tuesday,May,23,13,Morning,1,0,1,2
2017S010577    ,Horta-Guinardó,Thursday,December,21,13,Morning,1,0,1,2
2017S006071    ,Horta-Guinardó,Wednesday,July,12,14,Afternoon,1,0,1,2
2017S009512    ,Horta-Guinardó,Thursday,November,16,16,Afternoon,4,0,4,3
2017S000949    ,Horta-Guinardó,Saturday,February,4,1,Night,0,0,0,4
2017S001988    ,Horta-Guinardó,Saturday,March,11,12,Morning,3,0,3,3
2017S007283    ,Horta-Guinardó,Thursday,August,31,9,Morning,0,0,0,1
2017S006081    ,Horta-Guinardó,Wednesday,July,12,17,Afternoon,1,0,1,1
2017S010519    ,Horta-Guinardó,Wednesday,December,20,9,Morning,1,0,1,1
2017S002425    ,Horta-Guinardó,Friday,March,24,21,Afternoon,1,0,1,1
2017S004020    ,Horta-Guinardó,Saturday,May,6,17,Afternoon,1,0,1,2
2017S003326    ,Horta-Guinardó,Tuesday,April,11,20,Afternoon,1,0,1,1
2017S001832    ,Horta-Guinardó,Monday,March,6,8,Morning,0,0,1,2
2017S007609    ,Horta-Guinardó,Thursday,September,14,13,Morning,0,0,0,1
2017S008929    ,Horta-Guinardó,Saturday,October,28,12,Morning,1,0,1,2
2017S008231    ,Horta-Guinardó,Thursday,October,5,16,Afternoon,1,0,1,2
2017S010209    ,Horta-Guinardó,Friday,December,8,22,Night,1,0,1,2
2017S006967    ,Horta-Guinardó,Monday,August,14,10,Morning,1,0,1,2
2017S000833    ,Horta-Guinardó,Tuesday,January,31,14,Afternoon,0,0,1,1
2017S006815    ,Horta-Guinardó,Monday,August,7,10,Morning,1,0,1,2
2017S007462    ,Horta-Guinardó,Thursday,September,7,21,Afternoon,0,0,0,1
2017S002310    ,Horta-Guinardó,Wednesday,March,22,19,Afternoon,1,0,1,1
2017S000529    ,Horta-Guinardó,Friday,January,20,10,Morning,1,0,1,2
2017S004647    ,Horta-Guinardó,Friday,May,26,13,Morning,1,0,1,1
2017S006887    ,Horta-Guinardó,Thursday,August,10,15,Afternoon,1,0,1,2
2017S010670    ,Horta-Guinardó,Tuesday,December,26,16,Afternoon,1,0,1,2
2017S001657    ,Horta-Guinardó,Tuesday,February,28,18,Afternoon,1,0,1,3
2017S009375    ,Horta-Guinardó,Sunday,November,12,6,Morning,0,0,0,2
2017S009596    ,Horta-Guinardó,Saturday,November,18,18,Afternoon,0,1,1,3
2017S003361    ,Horta-Guinardó,Thursday,April,13,11,Morning,0,0,0,1
2017S007009    ,Nou Barris,Wednesday,August,16,10,Morning,1,0,1,2
2017S007368    ,Horta-Guinardó,Monday,September,4,7,Morning,2,0,2,2
2017S006152    ,Horta-Guinardó,Friday,July,14,19,Afternoon,1,0,1,2
2017S007602    ,Horta-Guinardó,Thursday,September,14,11,Morning,1,0,1,2
2017S005393    ,Horta-Guinardó,Tuesday,June,20,9,Morning,1,0,1,2
2017S006253    ,Horta-Guinardó,Tuesday,July,18,4,Night,1,0,1,1
2017S004556    ,Horta-Guinardó,Tuesday,May,23,12,Morning,1,0,1,1
2017S005575    ,Nou Barris,Monday,June,26,18,Afternoon,1,0,1,2
2017S000914    ,Nou Barris,Thursday,February,2,20,Afternoon,1,0,1,1
2017S001880    ,Nou Barris,Tuesday,March,7,18,Afternoon,1,0,1,2
2017S007701    ,Nou Barris,Sunday,September,17,16,Afternoon,1,0,1,1
2017S003747    ,Nou Barris,Thursday,April,27,16,Afternoon,3,0,3,3
2017S004404    ,Nou Barris,Thursday,May,18,8,Morning,2,0,2,2
2017S000276    ,Nou Barris,Thursday,January,12,7,Morning,1,0,1,3
2017S003693    ,Nou Barris,Tuesday,April,25,17,Afternoon,0,0,0,1
2017S001079    ,Nou Barris,Wednesday,January,4,8,Morning,2,0,2,2
2017S000125    ,Nou Barris,Thursday,January,5,22,Night,0,0,0,1
2017S009860    ,Nou Barris,Monday,November,27,11,Morning,1,0,1,2
2017S008249    ,Nou Barris,Friday,October,6,13,Morning,1,0,1,1
2017S000020    ,Nou Barris,Sunday,January,1,17,Afternoon,0,0,0,2
2017S006675    ,Nou Barris,Tuesday,August,1,22,Night,1,0,1,2
2017S004716    ,Nou Barris,Monday,May,29,8,Morning,1,0,1,4
2017S001812    ,Nou Barris,Sunday,March,5,5,Night,3,0,3,2
2017S010625    ,Nou Barris,Saturday,December,23,18,Afternoon,1,0,1,1
2017S000452    ,Nou Barris,Tuesday,January,17,11,Morning,2,0,2,2
2017S006561    ,Nou Barris,Thursday,July,27,22,Night,2,0,2,1
2017S001200    ,Nou Barris,Monday,February,13,17,Afternoon,1,0,1,2
2017S009456    ,Nou Barris,Wednesday,November,15,8,Morning,1,0,1,2
2017S008894    ,Nou Barris,Friday,October,27,11,Morning,3,0,3,2
2017S006255    ,Nou Barris,Tuesday,July,18,6,Morning,1,0,1,2
2017S004107    ,Nou Barris,Tuesday,May,9,10,Morning,3,0,3,3
2017S002253    ,Nou Barris,Tuesday,March,21,1,Night,1,0,1,1
2017S009049    ,Nou Barris,Thursday,November,2,15,Afternoon,3,0,3,4
2017S006862    ,Nou Barris,Monday,August,7,13,Morning,0,0,0,2
2017S001353    ,Nou Barris,Friday,February,17,22,Night,2,0,2,2
2017S003123    ,Nou Barris,Tuesday,April,4,19,Afternoon,1,0,1,2
2017S001073    ,Nou Barris,Wednesday,February,8,15,Afternoon,1,0,1,3
2017S000217    ,Nou Barris,Tuesday,January,3,7,Morning,1,0,1,1
2017S009508    ,Nou Barris,Thursday,November,16,13,Morning,2,0,2,2
2017S001871    ,Nou Barris,Tuesday,March,7,13,Morning,1,0,1,1
2017S006851    ,Nou Barris,Tuesday,August,8,21,Afternoon,1,0,1,3
2017S006586    ,Nou Barris,Friday,July,28,20,Afternoon,2,0,2,2
2017S001320    ,Nou Barris,Friday,February,17,7,Morning,2,0,2,3
2017S008701    ,Nou Barris,Saturday,October,21,6,Morning,0,0,0,1
2017S009060    ,Nou Barris,Thursday,November,2,18,Afternoon,2,0,2,1
2017S008324    ,Nou Barris,Monday,October,9,9,Morning,1,0,1,1
2017S000845    ,Nou Barris,Wednesday,February,1,8,Morning,1,0,1,2
2017S007202    ,Nou Barris,Sunday,August,27,20,Afternoon,2,0,2,2
2017S007107    ,Nou Barris,Monday,August,21,21,Afternoon,4,0,4,2
2017S002454    ,Nou Barris,Monday,March,27,17,Afternoon,1,0,1,1
2017S000866    ,Nou Barris,Wednesday,February,1,17,Afternoon,2,0,2,2
2017S006991    ,Nou Barris,Monday,August,14,21,Afternoon,0,0,0,1
2017S003845    ,Nou Barris,Sunday,April,30,13,Morning,1,0,1,2
2017S005335    ,Nou Barris,Sunday,June,18,16,Afternoon,1,0,1,2
2017S006795    ,Nou Barris,Sunday,August,6,7,Morning,1,0,1,1
2017S005227    ,Nou Barris,Thursday,June,15,7,Morning,1,0,1,2
2017S010425    ,Nou Barris,Sunday,December,17,14,Afternoon,1,0,1,2
2017S005741    ,Nou Barris,Sunday,July,2,6,Morning,0,0,0,3
2017S007195    ,Nou Barris,Sunday,August,27,12,Morning,1,0,1,3
2017S004727    ,Nou Barris,Monday,May,29,15,Afternoon,1,0,1,2
2017S007730    ,Nou Barris,Monday,September,18,21,Afternoon,1,0,1,2
2017S002495    ,Nou Barris,Tuesday,March,28,21,Afternoon,0,0,0,2
2017S006170    ,Nou Barris,Saturday,July,15,10,Morning,1,0,1,1
2017S003971    ,Nou Barris,Thursday,May,4,16,Afternoon,0,0,0,1
2017S009661    ,Nou Barris,Tuesday,November,21,8,Morning,1,0,1,2
2017S001490    ,Nou Barris,Thursday,February,23,7,Morning,1,0,1,2
2017S010126    ,Nou Barris,Monday,December,4,20,Afternoon,1,0,1,2
2017S009566    ,Nou Barris,Friday,November,17,14,Afternoon,1,0,1,1
2017S003808    ,Nou Barris,Saturday,April,29,4,Night,0,0,0,11
2017S010205    ,Nou Barris,Thursday,December,7,16,Afternoon,2,0,2,1
2017S001558    ,Nou Barris,Friday,February,24,20,Afternoon,1,0,1,2
2017S003524    ,Nou Barris,Thursday,April,20,12,Morning,1,0,1,1
2017S004708    ,Nou Barris,Sunday,May,28,12,Morning,1,0,1,1
2017S009877    ,Nou Barris,Saturday,November,25,20,Afternoon,2,0,2,2
2017S007779    ,Nou Barris,Wednesday,September,20,12,Morning,1,0,1,2
2017S009462    ,Nou Barris,Wednesday,November,15,11,Morning,1,0,1,2
2017S009489    ,Nou Barris,Wednesday,November,15,15,Afternoon,1,0,1,2
2017S004858    ,Nou Barris,Friday,June,2,13,Morning,1,0,1,1
2017S006841    ,Nou Barris,Tuesday,August,8,13,Morning,3,0,3,2
2017S004523    ,Nou Barris,Monday,May,22,12,Morning,0,1,1,2
2017S005971    ,Sant Andreu,Sunday,July,9,15,Afternoon,0,0,0,1
2017S006141    ,Sant Andreu,Friday,July,14,13,Morning,1,0,1,2
2017S001666    ,Sant Andreu,Tuesday,February,28,22,Night,1,0,1,2
2017S009946    ,Sant Andreu,Wednesday,November,29,11,Morning,1,0,1,2
2017S008082    ,Sant Andreu,Saturday,September,30,16,Afternoon,1,0,1,1
2017S003249    ,Sant Andreu,Saturday,April,8,14,Afternoon,3,0,3,2
2017S010725    ,Sant Andreu,Thursday,December,28,14,Afternoon,1,0,1,2
2017S005216    ,Sant Andreu,Wednesday,June,14,16,Afternoon,1,0,1,2
2017S003477    ,Sant Andreu,Wednesday,April,19,7,Morning,1,0,1,2
2017S006341    ,Sant Andreu,Thursday,July,20,14,Afternoon,1,0,1,1
2017S004068    ,Sant Andreu,Monday,May,8,14,Afternoon,0,0,0,1
2017S010008    ,Sant Andreu,Thursday,November,30,19,Afternoon,1,0,1,2
2017S000332    ,Sant Andreu,Friday,January,13,15,Afternoon,1,0,1,2
2017S008024    ,Sant Andreu,Friday,September,29,3,Night,1,0,1,2
2017S006868    ,Sant Andreu,Wednesday,August,9,13,Morning,1,0,1,2
2017S003140    ,Sant Andreu,Wednesday,April,5,10,Morning,1,0,1,1
2017S009441    ,Sant Andreu,Tuesday,November,14,16,Afternoon,1,0,1,2
2017S009119    ,Sant Andreu,Saturday,November,4,16,Afternoon,2,0,2,2
2017S003842    ,Sant Andreu,Sunday,April,30,14,Afternoon,0,0,0,1
2017S008705    ,Sant Andreu,Saturday,October,21,12,Morning,1,0,1,2
2017S005719    ,Sant Andreu,Friday,June,30,21,Afternoon,0,0,0,2
2017S006968    ,Sant Andreu,Monday,August,14,11,Morning,1,0,1,2
2017S002247    ,Sant Andreu,Monday,March,20,19,Afternoon,1,0,1,2
2017S009603    ,Sant Andreu,Saturday,November,18,20,Afternoon,1,0,1,2
2017S007495    ,Sant Andreu,Saturday,September,9,5,Night,1,0,1,2
2017S000720    ,Sant Andreu,Friday,January,27,12,Morning,0,0,0,2
2017S005394    ,Sant Andreu,Tuesday,June,20,10,Morning,1,0,1,2
2017S009019    ,Sant Andreu,Tuesday,October,31,23,Night,0,0,0,2
2017S007787    ,Sant Andreu,Wednesday,September,20,16,Afternoon,1,0,1,2
2017S008819    ,Sant Andreu,Wednesday,October,25,9,Morning,1,0,1,2
2017S010130    ,Sant Andreu,Monday,December,4,21,Afternoon,1,0,1,2
2017S005088    ,Sant Andreu,Saturday,June,10,11,Morning,1,0,1,2
2017S002556    ,Sant Andreu,Thursday,March,30,17,Afternoon,0,0,0,1
2017S002361    ,Sant Andreu,Friday,March,24,11,Morning,1,0,1,3
2017S007541    ,Sant Andreu,Tuesday,September,12,6,Morning,1,0,1,3
2017S006239    ,Sant Andreu,Monday,July,17,18,Afternoon,1,0,1,2
2017S002349    ,Sant Andreu,Thursday,March,23,21,Afternoon,1,0,1,2
2017S007413    ,Sant Andreu,Tuesday,September,5,20,Afternoon,1,0,1,1
2017S003334    ,Sant Andreu,Wednesday,April,12,13,Morning,2,0,2,3
2017S004923    ,Sant Andreu,Monday,June,5,6,Morning,0,0,0,1
2017S008348    ,Sant Andreu,Tuesday,October,10,8,Morning,2,0,2,2
2017S003741    ,Sant Andreu,Thursday,April,27,12,Morning,2,0,2,4
2017S004181    ,Sant Andreu,Thursday,May,11,12,Morning,1,0,1,2
2017S005154    ,Sant Andreu,Monday,June,12,18,Afternoon,1,0,1,3
2017S001325    ,Sant Andreu,Friday,February,17,11,Morning,1,0,1,2
2017S005120    ,Sant Andreu,Sunday,June,11,23,Night,1,0,1,2
2017S001350    ,Sant Andreu,Friday,February,17,16,Afternoon,1,0,1,2
2017S001017    ,Sant Andreu,Tuesday,February,7,13,Morning,1,0,1,2
2017S009372    ,Sant Andreu,Sunday,November,12,8,Morning,0,1,1,2
2017S007047    ,Sant Andreu,Thursday,August,17,16,Afternoon,0,0,0,1
2017S005487    ,Sant Andreu,Friday,June,23,8,Morning,1,0,1,2
2017S009098    ,Sant Andreu,Friday,November,3,20,Afternoon,2,0,2,2
2017S000819    ,Sant Andreu,Tuesday,January,31,6,Morning,1,0,1,1
2017S004387    ,Sant Andreu,Wednesday,May,17,17,Afternoon,0,0,0,1
2017S007446    ,Sant Andreu,Thursday,September,7,11,Morning,1,0,1,2
2017S002444    ,Sant Andreu,Monday,March,27,11,Morning,1,0,1,2
2017S003082    ,Sant Andreu,Monday,April,3,20,Afternoon,1,0,1,1
2017S003984    ,Sant Andreu,Friday,May,5,12,Morning,2,0,2,2
2017S005351    ,Sant Andreu,Monday,June,19,8,Morning,1,0,1,2
2017S001377    ,Sant Andreu,Saturday,February,18,19,Afternoon,4,0,4,3
2017S008439    ,Sant Andreu,Friday,October,13,18,Afternoon,2,0,2,2
2017S000346    ,Sant Andreu,Friday,January,13,15,Afternoon,1,0,1,1
2017S003426    ,Sant Andreu,Saturday,April,15,19,Afternoon,1,0,1,2
2017S007534    ,Sant Andreu,Monday,September,11,18,Afternoon,1,0,1,2
2017S005001    ,Unknown,Thursday,June,8,6,Morning,1,0,1,1
2017S007168    ,Sant Martí,Friday,August,25,12,Morning,1,0,1,2
2017S010628    ,Sant Martí,Sunday,December,24,0,Night,2,0,2,2
2017S008563    ,Sant Martí,Wednesday,October,18,7,Morning,1,0,1,2
2017S009990    ,Sant Martí,Thursday,November,30,13,Morning,1,0,1,2
2017S001273    ,Sant Martí,Wednesday,February,15,14,Afternoon,1,0,1,2
2017S007487    ,Sant Martí,Friday,September,8,13,Morning,0,0,0,1
2017S010767    ,Sant Martí,Saturday,December,30,14,Afternoon,1,0,1,3
2017S004769    ,Sant Martí,Wednesday,May,31,8,Morning,0,0,0,4
2017S008297    ,Sant Martí,Sunday,October,8,9,Morning,4,0,4,2
2017S000635    ,Sant Martí,Tuesday,January,24,12,Morning,1,0,1,2
2017S002153    ,Sant Martí,Friday,March,17,13,Morning,1,0,1,2
2017S001202    ,Sant Martí,Monday,February,13,19,Afternoon,1,0,1,2
2017S004838    ,Sant Martí,Thursday,June,1,16,Afternoon,3,0,3,2
2017S006041    ,Sant Martí,Tuesday,July,11,20,Afternoon,1,0,1,1
2017S009733    ,Sant Martí,Thursday,November,23,8,Morning,1,0,1,2
2017S009818    ,Sant Martí,Saturday,November,25,17,Afternoon,1,0,1,2
2017S003139    ,Sant Martí,Wednesday,April,5,10,Morning,1,0,1,2
2017S005983    ,Sant Martí,Monday,July,10,7,Morning,1,0,1,2
2017S007522    ,Sant Martí,Sunday,September,10,15,Afternoon,1,0,1,2
2017S009665    ,Sant Martí,Tuesday,November,21,11,Morning,1,0,1,1
2017S006682    ,Sant Martí,Wednesday,August,2,8,Morning,2,0,2,2
2017S000365    ,Sant Martí,Saturday,January,14,17,Afternoon,0,0,0,2
2017S008384    ,Sant Martí,Wednesday,October,11,9,Morning,1,0,1,2
2017S007352    ,Sant Martí,Saturday,September,2,18,Afternoon,2,0,2,1
2017S008042    ,Sant Martí,Friday,September,29,15,Afternoon,1,0,1,3
2017S004855    ,Sant Martí,Friday,June,2,12,Morning,1,0,1,2
2017S006604    ,Sant Martí,Saturday,July,29,14,Afternoon,1,0,1,2
2017S004051    ,Sant Martí,Friday,May,5,8,Morning,1,0,1,1
2017S009419    ,Sant Martí,Monday,November,13,15,Afternoon,1,0,1,3
2017S006434    ,Sant Martí,Sunday,July,23,20,Afternoon,1,0,1,2
2017S006960    ,Sant Martí,Sunday,August,13,17,Afternoon,1,0,1,3
2017S001507    ,Sant Martí,Thursday,February,23,18,Afternoon,1,0,1,2
2017S010781    ,Sant Martí,Sunday,December,31,18,Afternoon,1,0,1,2
2017S001494    ,Sant Martí,Thursday,February,23,9,Morning,2,0,2,3
2017S010663    ,Sant Martí,Tuesday,December,26,9,Morning,1,0,1,1
2017S004257    ,Sant Martí,Saturday,May,13,12,Morning,1,0,1,2
2017S003177    ,Sant Martí,Thursday,April,6,8,Morning,1,0,1,2
2017S005959    ,Sant Martí,Sunday,July,9,2,Night,0,1,1,2
2017S002087    ,Sant Martí,Wednesday,March,15,15,Afternoon,2,0,2,2
2017S002235    ,Sant Martí,Monday,March,20,12,Morning,2,0,2,2
2017S006881    ,Sant Martí,Thursday,August,10,8,Morning,1,0,1,2
2017S008897    ,Sant Martí,Friday,October,27,12,Morning,1,0,1,2
2017S008875    ,Sant Martí,Thursday,October,26,19,Afternoon,2,0,2,2
2017S003578    ,Sant Martí,Friday,April,21,18,Afternoon,1,0,1,3
2017S008758    ,Sant Martí,Monday,October,23,9,Morning,1,0,1,2
2017S010352    ,Sant Martí,Thursday,December,14,18,Afternoon,1,0,1,2
2017S003378    ,Sant Martí,Thursday,April,13,19,Afternoon,2,0,2,2
2017S005738    ,Sant Martí,Sunday,July,2,7,Morning,0,0,0,2
2017S005798    ,Sant Martí,Tuesday,July,4,10,Morning,1,0,1,2
2017S004032    ,Sant Martí,Saturday,May,6,23,Night,2,1,3,2
2017S002288    ,Sant Martí,Wednesday,March,22,10,Morning,2,0,2,3
2017S007707    ,Sant Martí,Monday,September,18,6,Morning,1,0,1,2
2017S006806    ,Sant Martí,Sunday,August,6,23,Night,2,0,2,3
2017S009572    ,Sant Martí,Friday,November,17,18,Afternoon,3,0,3,2
2017S001388    ,Sant Martí,Sunday,February,19,14,Afternoon,2,0,2,1
2017S004130    ,Sant Martí,Tuesday,May,9,18,Afternoon,1,0,1,2
2017S004955    ,Sant Martí,Tuesday,June,6,16,Afternoon,1,0,1,1
2017S005341    ,Sant Martí,Sunday,June,18,22,Night,3,0,3,2
2017S000154    ,Sant Martí,Saturday,January,7,13,Morning,1,0,1,1
2017S000594    ,Sant Martí,Monday,January,23,7,Morning,1,0,1,2
2017S005400    ,Sant Martí,Tuesday,June,20,9,Morning,2,0,2,4
2017S009301    ,Sant Martí,Friday,November,10,10,Morning,1,0,1,2
2017S008799    ,Sant Martí,Tuesday,October,24,14,Afternoon,1,0,1,1
2017S000015    ,Sant Martí,Sunday,January,1,17,Afternoon,2,0,2,3
2017S006401    ,Sant Martí,Saturday,July,22,2,Night,1,0,1,1
2017S001926    ,Sant Martí,Thursday,March,9,11,Morning,1,0,1,1
2017S009074    ,Sant Martí,Friday,November,3,11,Morning,1,0,1,1
2017S007392    ,Sant Martí,Monday,September,4,21,Afternoon,1,0,1,2
2017S008830    ,Sant Martí,Wednesday,October,25,15,Afternoon,1,0,1,2
2017S000953    ,Sant Martí,Saturday,February,4,13,Morning,1,0,1,3
2017S003268    ,Sant Martí,Sunday,April,9,18,Afternoon,2,0,2,2
2017S000429    ,Sant Martí,Monday,January,16,20,Afternoon,3,0,3,2
2017S000233    ,Sant Martí,Tuesday,January,10,18,Afternoon,1,0,1,2
2017S000526    ,Sant Martí,Friday,January,20,9,Morning,1,0,1,1
2017S006046    ,Sant Martí,Tuesday,July,11,21,Afternoon,1,0,1,2
2017S001659    ,Sant Martí,Tuesday,February,28,18,Afternoon,4,0,4,2
2017S000589    ,Sant Martí,Sunday,January,22,9,Morning,0,0,0,2
2017S005050    ,Sant Martí,Friday,June,9,12,Morning,1,0,1,1
2017S004969    ,Sant Martí,Tuesday,June,6,20,Afternoon,1,0,1,1
2017S008837    ,Sant Martí,Wednesday,October,25,17,Afternoon,1,0,1,2
2017S003516    ,Sant Martí,Thursday,April,20,8,Morning,1,0,1,2
2017S002545    ,Sant Martí,Thursday,March,30,13,Morning,1,0,1,2
2017S004512    ,Sant Martí,Monday,May,22,7,Morning,1,0,1,2
2017S004750    ,Sant Martí,Tuesday,May,30,11,Morning,1,0,1,2
2017S000595    ,Sant Martí,Monday,January,23,7,Morning,1,0,1,1
2017S001052    ,Sant Martí,Wednesday,February,8,14,Afternoon,1,0,1,2
2017S003368    ,Sant Martí,Thursday,April,13,15,Afternoon,0,0,0,2
2017S005243    ,Sant Martí,Thursday,June,15,14,Afternoon,1,0,1,2
2017S005976    ,Sant Martí,Sunday,July,9,20,Afternoon,3,0,3,2
2017S007439    ,Sant Martí,Thursday,September,7,3,Night,2,0,2,2
2017S004253    ,Sant Martí,Saturday,May,13,11,Morning,1,0,1,2
2017S001907    ,Sant Martí,Wednesday,March,8,20,Afternoon,1,0,1,2
2017S010722    ,Sant Martí,Thursday,December,28,12,Morning,1,0,1,2
2017S004332    ,Sant Martí,Monday,May,15,23,Night,1,0,1,2
2017S009174    ,Sant Martí,Monday,November,6,21,Afternoon,0,1,1,2
2017S004614    ,Sant Martí,Thursday,May,25,11,Morning,1,0,1,2
2017S006066    ,Sant Martí,Wednesday,July,12,13,Morning,0,0,0,2
2017S004565    ,Sant Martí,Tuesday,May,23,15,Afternoon,1,0,1,2
2017S006418    ,Sant Martí,Saturday,July,22,18,Afternoon,3,0,3,2
2017S006028    ,Sant Martí,Thursday,June,29,18,Afternoon,1,0,1,2
2017S003095    ,Sant Martí,Tuesday,April,4,8,Morning,1,0,1,2
2017S006589    ,Sant Martí,Friday,July,28,18,Afternoon,2,0,2,3
